"Order No","Region","Zone","Order Date","Week"
"182357517","Kolkata","East","16-06-2020","Week 1"
"182357517","Kolkata","East","16-06-2020","Week 1"
"182357517","Kolkata","East","16-06-2020","Week 1"
"182653073","Cuttack","East","16-06-2020","Week 1"
"182334308","Cuttack","East","16-06-2020","Week 1"
"182334308","Cuttack","East","16-06-2020","Week 1"
"182325957","WB UPC South","West","16-06-2020","Week 1"
"182422513","Kolkata","East","16-06-2020","Week 1"
"182642120","WB UPC North","West","16-06-2020","Week 1"
"182642120","WB UPC North","West","16-06-2020","Week 1"
"182505711","Raipur","East","16-06-2020","Week 1"
"182505711","Raipur","East","16-06-2020","Week 1"
"182412130","Cuttack","East","16-06-2020","Week 1"
"182412130","Cuttack","East","16-06-2020","Week 1"
"182351565","Cuttack","East","16-06-2020","Week 1"
"182351565","Cuttack","East","16-06-2020","Week 1"
"182351565","Cuttack","East","16-06-2020","Week 1"
"182640327","Raipur","East","16-06-2020","Week 1"
"182524583","Raipur","East","16-06-2020","Week 1"
"182333647","Raipur","East","16-06-2020","Week 1"
"182333647","Raipur","East","16-06-2020","Week 1"
"182386373","Kolkata","East","16-06-2020","Week 1"
"182413367","WB UPC North","West","16-06-2020","Week 1"
"182386454","Guwahati","East","16-06-2020","Week 1"
"182492197","Guwahati","East","16-06-2020","Week 1"
"182492197","Guwahati","East","16-06-2020","Week 1"
"182492197","Guwahati","East","16-06-2020","Week 1"
"182577150","Cuttack","East","16-06-2020","Week 1"
"182577150","Cuttack","East","16-06-2020","Week 1"
"182422717","Kolkata","East","16-06-2020","Week 1"
"182422717","Kolkata","East","16-06-2020","Week 1"
"182422717","Kolkata","East","16-06-2020","Week 1"
"182497034","Cuttack","East","16-06-2020","Week 1"
"182342563","WB UPC South","West","16-06-2020","Week 1"
"182439012","Guwahati","East","16-06-2020","Week 1"
"182345991","WB UPC South","West","16-06-2020","Week 1"
"182472439","Cuttack","East","16-06-2020","Week 1"
"182359324","Raipur","East","16-06-2020","Week 1"
"182359324","Raipur","East","16-06-2020","Week 1"
"182395456","Kolkata","East","16-06-2020","Week 1"
"182333856","Kolkata","East","16-06-2020","Week 1"
"182696618","Kolkata","East","16-06-2020","Week 1"
"182460880","WB UPC South","West","16-06-2020","Week 1"
"182454414","Raipur","East","16-06-2020","Week 1"
"182408146","Guwahati","East","16-06-2020","Week 1"
"182408146","Guwahati","East","16-06-2020","Week 1"
"182408146","Guwahati","East","16-06-2020","Week 1"
"182408146","Guwahati","East","16-06-2020","Week 1"
"182408146","Guwahati","East","16-06-2020","Week 1"
"182408146","Guwahati","East","16-06-2020","Week 1"
"182408146","Guwahati","East","16-06-2020","Week 1"
"182408146","Guwahati","East","16-06-2020","Week 1"
"182408146","Guwahati","East","16-06-2020","Week 1"
"182408146","Guwahati","East","16-06-2020","Week 1"
"182408146","Guwahati","East","16-06-2020","Week 1"
"182408146","Guwahati","East","16-06-2020","Week 1"
"182408146","Guwahati","East","16-06-2020","Week 1"
"182408146","Guwahati","East","16-06-2020","Week 1"
"182408146","Guwahati","East","16-06-2020","Week 1"
"182408146","Guwahati","East","16-06-2020","Week 1"
"182408146","Guwahati","East","16-06-2020","Week 1"
"182408146","Guwahati","East","16-06-2020","Week 1"
"182408146","Guwahati","East","16-06-2020","Week 1"
"182408146","Guwahati","East","16-06-2020","Week 1"
"182408146","Guwahati","East","16-06-2020","Week 1"
"182408146","Guwahati","East","16-06-2020","Week 1"
"182408146","Guwahati","East","16-06-2020","Week 1"
"182408146","Guwahati","East","16-06-2020","Week 1"
"182408146","Guwahati","East","16-06-2020","Week 1"
"182408146","Guwahati","East","16-06-2020","Week 1"
"182408146","Guwahati","East","16-06-2020","Week 1"
"182408146","Guwahati","East","16-06-2020","Week 1"
"182408146","Guwahati","East","16-06-2020","Week 1"
"182408146","Guwahati","East","16-06-2020","Week 1"
"182408146","Guwahati","East","16-06-2020","Week 1"
"182408146","Guwahati","East","16-06-2020","Week 1"
"182408146","Guwahati","East","16-06-2020","Week 1"
"182408146","Guwahati","East","16-06-2020","Week 1"
"182408146","Guwahati","East","16-06-2020","Week 1"
"182408146","Guwahati","East","16-06-2020","Week 1"
"182408146","Guwahati","East","16-06-2020","Week 1"
"182408146","Guwahati","East","16-06-2020","Week 1"
"182408146","Guwahati","East","16-06-2020","Week 1"
"182408146","Guwahati","East","16-06-2020","Week 1"
"182408146","Guwahati","East","16-06-2020","Week 1"
"182408146","Guwahati","East","16-06-2020","Week 1"
"182447142","WB UPC South","West","16-06-2020","Week 1"
"182697666","Kolkata","East","16-06-2020","Week 1"
"182697666","Kolkata","East","16-06-2020","Week 1"
"182371053","Raipur","East","16-06-2020","Week 1"
"182371053","Raipur","East","16-06-2020","Week 1"
"182676198","Guwahati","East","16-06-2020","Week 1"
"182676198","Guwahati","East","16-06-2020","Week 1"
"182676198","Guwahati","East","16-06-2020","Week 1"
"182329680","Kolkata","East","16-06-2020","Week 1"
"182441082","Guwahati","East","16-06-2020","Week 1"
"182441082","Guwahati","East","16-06-2020","Week 1"
"182441082","Guwahati","East","16-06-2020","Week 1"
"182530583","Raipur","East","16-06-2020","Week 1"
"182530583","Raipur","East","16-06-2020","Week 1"
"182330047","Kolkata","East","16-06-2020","Week 1"
"182415365","WB UPC South","West","16-06-2020","Week 1"
"182737272","Raipur","East","16-06-2020","Week 1"
"182737272","Raipur","East","16-06-2020","Week 1"
"182548572","Guwahati","East","16-06-2020","Week 1"
"182520170","WB UPC North","West","16-06-2020","Week 1"
"182478989","Guwahati","East","16-06-2020","Week 1"
"182361663","Cuttack","East","16-06-2020","Week 1"
"182361663","Cuttack","East","16-06-2020","Week 1"
"182340222","Raipur","East","16-06-2020","Week 1"
"182628962","Raipur","East","16-06-2020","Week 1"
"182515078","WB UPC North","West","16-06-2020","Week 1"
"182696564","Kolkata","East","16-06-2020","Week 1"
"182696564","Kolkata","East","16-06-2020","Week 1"
"182449779","Cuttack","East","16-06-2020","Week 1"
"182338606","Raipur","East","16-06-2020","Week 1"
"182338606","Raipur","East","16-06-2020","Week 1"
"182372356","WB UPC South","West","16-06-2020","Week 1"
"182517776","Raipur","East","16-06-2020","Week 1"
"182517776","Raipur","East","16-06-2020","Week 1"
"182621888","Guwahati","East","16-06-2020","Week 1"
"182513989","Raipur","East","16-06-2020","Week 1"
"182597243","Raipur","East","16-06-2020","Week 1"
"182597243","Raipur","East","16-06-2020","Week 1"
"182326921","WB UPC South","West","16-06-2020","Week 1"
"182440308","WB UPC North","West","16-06-2020","Week 1"
"182345325","Cuttack","East","16-06-2020","Week 1"
"182345274","WB UPC South","West","16-06-2020","Week 1"
"182441315","Guwahati","East","16-06-2020","Week 1"
"182412478","Guwahati","East","16-06-2020","Week 1"
"182468124","Raipur","East","16-06-2020","Week 1"
"182641877","Guwahati","East","16-06-2020","Week 1"
"182739623","Kolkata","East","16-06-2020","Week 1"
"182695238","WB UPC North","West","16-06-2020","Week 1"
"182392535","Raipur","East","16-06-2020","Week 1"
"182392535","Raipur","East","16-06-2020","Week 1"
"182392535","Raipur","East","16-06-2020","Week 1"
"182392535","Raipur","East","16-06-2020","Week 1"
"182392535","Raipur","East","16-06-2020","Week 1"
"182392535","Raipur","East","16-06-2020","Week 1"
"182564433","Guwahati","East","16-06-2020","Week 1"
"182564433","Guwahati","East","16-06-2020","Week 1"
"182564433","Guwahati","East","16-06-2020","Week 1"
"182564433","Guwahati","East","16-06-2020","Week 1"
"182564433","Guwahati","East","16-06-2020","Week 1"
"182564433","Guwahati","East","16-06-2020","Week 1"
"182348504","WB UPC South","West","16-06-2020","Week 1"
"182377098","Raipur","East","16-06-2020","Week 1"
"182395764","WB UPC North","West","16-06-2020","Week 1"
"182509255","Cuttack","East","16-06-2020","Week 1"
"182526060","Raipur","East","16-06-2020","Week 1"
"182452524","Cuttack","East","16-06-2020","Week 1"
"182452524","Cuttack","East","16-06-2020","Week 1"
"182640918","Guwahati","East","16-06-2020","Week 1"
"182356333","Raipur","East","16-06-2020","Week 1"
"182493004","Guwahati","East","16-06-2020","Week 1"
"182326376","Guwahati","East","16-06-2020","Week 1"
"182332360","Guwahati","East","16-06-2020","Week 1"
"182377511","Cuttack","East","16-06-2020","Week 1"
"182331719","WB UPC South","West","16-06-2020","Week 1"
"182657193","Guwahati","East","16-06-2020","Week 1"
"182371857","WB UPC South","West","16-06-2020","Week 1"
"182371857","WB UPC South","West","16-06-2020","Week 1"
"182371857","WB UPC South","West","16-06-2020","Week 1"
"182653017","Cuttack","East","16-06-2020","Week 1"
"182522003","WB UPC South","West","16-06-2020","Week 1"
"182522003","WB UPC South","West","16-06-2020","Week 1"
"182481698","Raipur","East","16-06-2020","Week 1"
"182582353","Raipur","East","16-06-2020","Week 1"
"182485092","Raipur","East","16-06-2020","Week 1"
"182352534","Cuttack","East","16-06-2020","Week 1"
"182352534","Cuttack","East","16-06-2020","Week 1"
"182413135","WB UPC South","West","16-06-2020","Week 1"
"182629375","Cuttack","East","16-06-2020","Week 1"
"182629375","Cuttack","East","16-06-2020","Week 1"
"182393211","Kolkata","East","16-06-2020","Week 1"
"182549478","Raipur","East","16-06-2020","Week 1"
"182695248","WB UPC North","West","16-06-2020","Week 1"
"182426553","Kolkata","East","16-06-2020","Week 1"
"182426553","Kolkata","East","16-06-2020","Week 1"
"182335987","Raipur","East","16-06-2020","Week 1"
"182436829","Kolkata","East","16-06-2020","Week 1"
"182358387","Cuttack","East","16-06-2020","Week 1"
"182358387","Cuttack","East","16-06-2020","Week 1"
"182344890","WB UPC South","West","16-06-2020","Week 1"
"182422716","WB UPC South","West","16-06-2020","Week 1"
"182531206","Guwahati","East","16-06-2020","Week 1"
"182652127","Cuttack","East","16-06-2020","Week 1"
"182449913","Guwahati","East","16-06-2020","Week 1"
"182542752","Raipur","East","16-06-2020","Week 1"
"182353855","Kolkata","East","16-06-2020","Week 1"
"182347270","Cuttack","East","16-06-2020","Week 1"
"182347270","Cuttack","East","16-06-2020","Week 1"
"182388228","Cuttack","East","16-06-2020","Week 1"
"182388228","Cuttack","East","16-06-2020","Week 1"
"182388228","Cuttack","East","16-06-2020","Week 1"
"182388228","Cuttack","East","16-06-2020","Week 1"
"182388228","Cuttack","East","16-06-2020","Week 1"
"182388228","Cuttack","East","16-06-2020","Week 1"
"182392973","Raipur","East","16-06-2020","Week 1"
"182747369","Kolkata","East","16-06-2020","Week 1"
"182747369","Kolkata","East","16-06-2020","Week 1"
"182747369","Kolkata","East","16-06-2020","Week 1"
"182330752","Guwahati","East","16-06-2020","Week 1"
"182410770","Raipur","East","16-06-2020","Week 1"
"182545587","WB UPC North","West","16-06-2020","Week 1"
"182325520","Cuttack","East","16-06-2020","Week 1"
"182359637","Cuttack","East","16-06-2020","Week 1"
"182440967","Kolkata","East","16-06-2020","Week 1"
"182539759","WB UPC South","West","16-06-2020","Week 1"
"182335977","Cuttack","East","16-06-2020","Week 1"
"182335977","Cuttack","East","16-06-2020","Week 1"
"182327402","Cuttack","East","16-06-2020","Week 1"
"182376542","Cuttack","East","16-06-2020","Week 1"
"182376542","Cuttack","East","16-06-2020","Week 1"
"182376542","Cuttack","East","16-06-2020","Week 1"
"182534675","Kolkata","East","16-06-2020","Week 1"
"182398078","Raipur","East","16-06-2020","Week 1"
"182559047","Raipur","East","16-06-2020","Week 1"
"182559922","Raipur","East","16-06-2020","Week 1"
"182505521","Kolkata","East","16-06-2020","Week 1"
"182651361","Raipur","East","16-06-2020","Week 1"
"182651361","Raipur","East","16-06-2020","Week 1"
"182356002","Raipur","East","16-06-2020","Week 1"
"182609597","Raipur","East","16-06-2020","Week 1"
"182377473","Kolkata","East","16-06-2020","Week 1"
"182696544","Kolkata","East","16-06-2020","Week 1"
"182696544","Kolkata","East","16-06-2020","Week 1"
"182696544","Kolkata","East","16-06-2020","Week 1"
"182536015","Raipur","East","16-06-2020","Week 1"
"182438527","WB UPC North","West","16-06-2020","Week 1"
"182422327","Kolkata","East","16-06-2020","Week 1"
"182422327","Kolkata","East","16-06-2020","Week 1"
"182422327","Kolkata","East","16-06-2020","Week 1"
"182422327","Kolkata","East","16-06-2020","Week 1"
"182422327","Kolkata","East","16-06-2020","Week 1"
"182348693","WB UPC South","West","16-06-2020","Week 1"
"182595908","Guwahati","East","16-06-2020","Week 1"
"182519745","Kolkata","East","16-06-2020","Week 1"
"182561988","Raipur","East","16-06-2020","Week 1"
"182327805","Cuttack","East","16-06-2020","Week 1"
"182363895","Cuttack","East","16-06-2020","Week 1"
"182363895","Cuttack","East","16-06-2020","Week 1"
"182363895","Cuttack","East","16-06-2020","Week 1"
"182580243","Raipur","East","16-06-2020","Week 1"
"182580243","Raipur","East","16-06-2020","Week 1"
"182417322","Kolkata","East","16-06-2020","Week 1"
"182417322","Kolkata","East","16-06-2020","Week 1"
"182417322","Kolkata","East","16-06-2020","Week 1"
"182417322","Kolkata","East","16-06-2020","Week 1"
"182364812","Raipur","East","16-06-2020","Week 1"
"182613351","Raipur","East","16-06-2020","Week 1"
"182388142","Guwahati","East","16-06-2020","Week 1"
"182449825","Guwahati","East","16-06-2020","Week 1"
"182627679","Cuttack","East","16-06-2020","Week 1"
"182627679","Cuttack","East","16-06-2020","Week 1"
"182381732","Guwahati","East","16-06-2020","Week 1"
"182572252","WB UPC South","West","16-06-2020","Week 1"
"182337349","Cuttack","East","16-06-2020","Week 1"
"182337349","Cuttack","East","16-06-2020","Week 1"
"182628829","Guwahati","East","16-06-2020","Week 1"
"182628829","Guwahati","East","16-06-2020","Week 1"
"182349204","Cuttack","East","16-06-2020","Week 1"
"182349204","Cuttack","East","16-06-2020","Week 1"
"182331424","Guwahati","East","16-06-2020","Week 1"
"182482089","Raipur","East","16-06-2020","Week 1"
"182355354","Raipur","East","16-06-2020","Week 1"
"182365520","Cuttack","East","16-06-2020","Week 1"
"182365520","Cuttack","East","16-06-2020","Week 1"
"182365520","Cuttack","East","16-06-2020","Week 1"
"182365520","Cuttack","East","16-06-2020","Week 1"
"182365520","Cuttack","East","16-06-2020","Week 1"
"182365520","Cuttack","East","16-06-2020","Week 1"
"182700015","Kolkata","East","16-06-2020","Week 1"
"182392548","Kolkata","East","16-06-2020","Week 1"
"182392548","Kolkata","East","16-06-2020","Week 1"
"182392548","Kolkata","East","16-06-2020","Week 1"
"182364710","Cuttack","East","16-06-2020","Week 1"
"182530625","Raipur","East","16-06-2020","Week 1"
"182530625","Raipur","East","16-06-2020","Week 1"
"182530625","Raipur","East","16-06-2020","Week 1"
"182493108","Raipur","East","16-06-2020","Week 1"
"182518792","Kolkata","East","16-06-2020","Week 1"
"182539852","WB UPC South","West","16-06-2020","Week 1"
"182551258","Kolkata","East","16-06-2020","Week 1"
"182344226","WB UPC South","West","16-06-2020","Week 1"
"182424736","Kolkata","East","16-06-2020","Week 1"
"182424736","Kolkata","East","16-06-2020","Week 1"
"182424736","Kolkata","East","16-06-2020","Week 1"
"182424736","Kolkata","East","16-06-2020","Week 1"
"182397458","Raipur","East","16-06-2020","Week 1"
"182463924","Raipur","East","16-06-2020","Week 1"
"182463924","Raipur","East","16-06-2020","Week 1"
"182626049","WB UPC North","West","16-06-2020","Week 1"
"182344572","Raipur","East","16-06-2020","Week 1"
"182344572","Raipur","East","16-06-2020","Week 1"
"182344572","Raipur","East","16-06-2020","Week 1"
"182333065","Cuttack","East","16-06-2020","Week 1"
"182333065","Cuttack","East","16-06-2020","Week 1"
"182333065","Cuttack","East","16-06-2020","Week 1"
"182671735","Cuttack","East","16-06-2020","Week 1"
"182508306","Kolkata","East","16-06-2020","Week 1"
"182508306","Kolkata","East","16-06-2020","Week 1"
"182339673","Kolkata","East","16-06-2020","Week 1"
"182395783","Raipur","East","16-06-2020","Week 1"
"182620584","Raipur","East","16-06-2020","Week 1"
"182419511","Cuttack","East","16-06-2020","Week 1"
"182419511","Cuttack","East","16-06-2020","Week 1"
"182419511","Cuttack","East","16-06-2020","Week 1"
"182485286","Raipur","East","16-06-2020","Week 1"
"182512626","Cuttack","East","16-06-2020","Week 1"
"182512626","Cuttack","East","16-06-2020","Week 1"
"182441961","Guwahati","East","16-06-2020","Week 1"
"182441961","Guwahati","East","16-06-2020","Week 1"
"182441961","Guwahati","East","16-06-2020","Week 1"
"182439204","Guwahati","East","16-06-2020","Week 1"
